qid,crop,gross_residue_yield (bdt/acre),required_residue_per_acre (bdt/acre),acres,quant_38 (bdt),quant_70 (bdt)
S53071,barley,2.17494508909087,2.17494508909087,4072.72727272727,0,0
S53075,barley,2.38956790411591,2.38956790411591,80360,0,0
S53077,barley,2.0884485131704,2.0884485131704,509.090909090909,0,0
S55005,barley,1.5710400977453,1.5710400977453,1255.75757575758,0,0
S55017,barley,1.92637620667957,1.92637620667957,1086.06060606061,0,0
S55019,barley,2.13630879159722,2.13630879159722,2172.12121212121,0,0
S55029,barley,1.82956791622532,1.82956791622532,543.030303030303,0,0
S55033,barley,1.53152890965829,1.53152890965829,1018.18181818182,0,0
S55035,barley,2.33210083970694,2.33210083970694,509.090909090909,0,0
S55039,barley,2.14501066040209,2.14501066040209,814.545454545454,0,0
S55043,barley,2.19983243387282,2.19983243387282,763.636363636364,0,0
S55061,barley,1.85395604853372,1.85395604853372,644.848484848485,0,0
S55065,barley,1.67075881053632,1.67075881053632,712.727272727273,0,0
S55067,barley,2.14065972599966,2.14065972599966,712.727272727273,0,0
S55069,barley,2.07800627060454,2.07800627060454,678.787878787879,0,0
S55071,barley,1.91938363353279,1.91938363353279,1187.87878787879,0,0
S55073,barley,2.13128848267133,2.13128848267133,2647.27272727273,0,0
S55083,barley,1.74037376097533,1.74037376097533,509.090909090909,0,0
S55093,barley,2.03913792327609,2.03913792327609,814.545454545454,0,0
S55095,barley,1.47553427560952,1.47553427560952,780.60606060606,0,0
S55107,barley,1.39229900878026,1.39229900878026,610.909090909091,0,0
S55115,barley,2.05061430097528,2.05061430097528,780.60606060606,0,0
S55117,barley,2.04910093248748,2.04910093248748,780.60606060606,0,0
S55119,barley,1.85987942589564,1.85987942589564,1018.18181818182,0,0
S55123,barley,1.89203490300318,1.89203490300318,712.727272727273,0,0
S55131,barley,2.22767841404842,2.22767841404842,509.090909090909,0,0
S55141,barley,2.05364103795089,2.05364103795089,916.363636363636,0,0
S56003,barley,3.25191421951747,0.44873421951747,12854.5454545455,15884.7140766466,29261.315404349
S56013,barley,2.87161670560929,2.87161670560929,2138.18181818182,0,0
S56015,barley,2.19287093882892,2.19287093882892,1221.81818181818,0,0
S56017,barley,3.35146261399249,0.70632261399249,712.727272727273,907.697947236948,1672.0751659628
S56023,barley,2.28215967960939,1.23781967960939,8196.36363636364,7108.05603192376,8559.7904
S56029,barley,3.63420722652785,3.63420722652785,16749.0909090909,0,0
S56031,barley,2.07104477556064,2.07104477556064,1832.72727272727,0,0
S56039,barley,2.71498306712151,0.34599306712151,1221.81818181818,1260.54195640027,2322.05097231629
S56043,barley,3.86499474839345,0.62923474839345,12981.8181818182,19066.3704569838,35122.2613681281
S01001,corn,1.52649820031872,1.05981720031872,2108.19360961721,983.853901929769,983.853901929769
S01003,corn,2.99671070567919,2.60697170567919,3794.74849731098,1478.96148459348,1478.96148459348
S01005,corn,2.58643592505285,2.25165192505285,3197.4269745861,1070.44739225983,1070.44739225983
S01009,corn,2.98515203617883,2.69677003617883,843.277443846884,243.186035811452,243.186035811452
S01015,corn,2.34821317926153,1.55687517926153,1194.64304544975,945.366438300116,945.366438300116
S01019,corn,1.44287430390176,1.16220430390176,3127.15385426553,877.698272276706,877.698272276706
S01031,corn,1.996642250026,1.888094250026,6851.62923125593,743.730649794369,743.730649794369
S01033,corn,2.73608521967178,2.56513521967178,16197.9542338922,2769.04027628388,2769.04027628388
S01035,corn,1.48140165217858,1.41434005217858,1194.64304544975,80.1146740567331,80.1146740567331
S01039,corn,1.4491556248359,1.3465176248359,2635.24201202151,270.475969629864,270.475969629864
S01043,corn,1.87840396901055,1.67341096901055,2424.42265105979,496.9896725087,496.9896725087
S01045,corn,1.7910912217073,1.5872112217073,2248.73985025836,458.473080670674,458.473080670674
S01047,corn,1.78265514343005,1.28963514343005,4690.73078139829,2312.62408984499,2312.62408984499
S01049,corn,2.23145407527127,2.12208107527127,11147.073710851,1219.18889297691,1219.18889297691
S01051,corn,2.03533093375829,1.82836093375829,2319.01297057893,479.966114520721,479.966114520721
S01053,corn,2.6345817020127,2.2212827020127,3865.02161763155,1597.4095695455,1597.4095695455
S01055,corn,2.02676111930036,1.58515511930036,2002.78392913635,884.441399810187,884.441399810187
S01057,corn,1.7554244701062,1.3852714701062,2459.55921122008,910.413220710746,910.413220710746
S01061,corn,2.24007750357159,1.96822650357159,4321.79689971528,1174.8848089845,1174.8848089845
S01065,corn,1.73681573014041,1.34438973014041,2951.47105346409,1158.2339796267,1158.2339796267
S01067,corn,1.71287066033149,1.44660066033149,4778.57218179901,1272.39041484762,1272.39041484762
S01069,corn,2.04957153303079,1.73277653303079,3548.79257618897,1124.23974417378,1124.23974417378
S01071,corn,2.26502582150308,1.61304182150308,22715.7861436254,14810.3291130655,14810.3291130655
S01075,corn,1.92677995062452,1.92677995062452,1264.91616577033,0,0
S01077,corn,2.84753408362772,2.62118508362772,16681.0819360962,3775.74621515343,3775.74621515343
S01079,corn,2.51000591425864,2.31725691425864,30357.9879784878,5851.47182486555,5851.47182486555
S01083,corn,3.1988898190848,2.9435658190848,19131.8570072762,4884.82225852578,4884.82225852578
S01087,corn,2.9037387988285,2.2624777988285,2424.42265105979,1554.68769364125,1554.68769364125
S01089,corn,3.28013476140224,2.72814876140224,17208.1303385005,9498.64703302752,9498.64703302752
S01093,corn,2.38227657600509,2.34276897600509,3425.81461562797,135.345713508383,135.345713508383
S01095,corn,1.9420449326277,1.7566049326277,3935.29473795212,729.761056205842,729.761056205842
S01099,corn,1.99462431508313,1.72401531508313,1897.37424865549,513.446548054413,513.446548054413
S01103,corn,2.25802008298126,2.12400208298126,4778.57218179901,640.414686660339,640.414686660339
S01109,corn,1.93979499196964,1.70717899196964,3443.38289570811,800.985955668037,800.985955668037
S01111,corn,1.49257601808941,1.03879601808941,632.458082885163,286.996828851629,286.996828851629
S01117,corn,3.0937030193126,2.4725680193126,737.867763366023,458.315493198355,458.315493198355
S01119,corn,1.46543827230597,0.94769427230597,948.687124327744,491.177066497944,491.177066497944
S01121,corn,2.418308559646,1.735419559646,7817.88463566382,5338.74742096383,5338.74742096383
S01123,corn,2.14388191689207,2.00599591689207,737.867763366023,101.741634419488,101.741634419488
S01125,corn,2.15422010576195,1.97626610576195,3320.4049351471,590.879339829168,590.879339829168
S01129,corn,1.99299605033612,1.99299605033612,878.414004007171,0,0
S04003,corn,4.84880629634772,4.84880629634772,13316.7563007487,0,0
S04013,corn,4.92303379189657,4.92303379189657,773.00432352631,0,0
S04021,corn,4.12540640654146,4.12540640654146,2846.06137298323,0,0
S05001,corn,4.34203932535102,4.34203932535102,9276.05188231572,0,0
S05003,corn,3.9582340635566,3.9582340635566,12912.6858589054,0,0
S05017,corn,4.1561126719225,4.1561126719225,32413.4767478646,0,0
S05021,corn,4.62459863778114,4.62459863778114,33704.7453337551,0,0
S05029,corn,3.90279552574186,3.90279552574186,3689.33881683012,0,0
S05031,corn,4.68376455210007,4.68376455210007,16997.3109775388,0,0
S05033,corn,3.36508047714704,3.36508047714704,4321.79689971528,0,0
S05035,corn,4.25628018565103,4.25628018565103,9873.3734050406,0,0
S05037,corn,3.61937120615487,3.61937120615487,2846.06137298323,0,0
S05041,corn,4.84302078221566,4.84302078221566,21450.8699778551,0,0
S05043,corn,4.62289864617004,4.62289864617004,8749.00347991142,0,0
S05045,corn,3.56029716455698,3.56029716455698,1633.85004745334,0,0
S05047,corn,2.57808584942717,2.57808584942717,632.458082885163,0,0
S05055,corn,4.32413244848648,4.32413244848648,14177.6020246757,0,0
S05063,corn,3.86633643119817,3.86633643119817,7220.56311293894,0,0
S05067,corn,4.12675071076025,4.12675071076025,11436.9503321734,0,0
S05069,corn,4.56593413504888,4.56593413504888,21266.4030370136,0,0
S05071,corn,3.56640468423818,3.56640468423818,1510.87208689233,0,0
S05073,corn,3.93530328149211,3.93530328149211,10830.8446694084,0,0
S05077,corn,4.40947389163505,4.40947389163505,15706.0423916482,0,0
S05079,corn,4.36917707113447,4.36917707113447,10224.7390066435,0,0
S05081,corn,3.72596488598653,3.72596488598653,8011.1357165454,0,0
S05083,corn,3.62000206785748,3.62000206785748,3302.83665506696,0,0
S05085,corn,4.74585788023024,4.74585788023024,16074.9762733312,0,0
S05091,corn,2.35502122352269,2.35502122352269,18710.2182853527,0,0
S05093,corn,4.58599380583973,4.58599380583973,17550.7118000633,0,0
S05095,corn,4.17140406822033,4.17140406822033,24086.1119898766,0,0
S05107,corn,4.39079597870813,4.39079597870813,34468.9655172414,0,0
S05111,corn,4.7173836876396,4.7173836876396,10400.4218074449,0,0
S05115,corn,3.96905309842044,3.96905309842044,1510.87208689233,0,0
S05117,corn,4.67839293061005,4.67839293061005,6482.69534957292,0,0
S05121,corn,4.35910984285996,4.35910984285996,8169.25023726669,0,0
S05123,corn,4.50974832335164,4.50974832335164,6298.22840873141,0,0
S05131,corn,3.25652949401327,3.25652949401327,527.048402404302,0,0
S05145,corn,3.66359568076493,3.66359568076493,1686.55488769377,0,0
S05147,corn,3.96288486643724,3.96288486643724,14783.7076874407,0,0
S05149,corn,3.61373007288785,3.61373007288785,2810.92481282295,0,0
S06007,corn,3.71978677791653,3.71978677791653,895.982284087314,0,0
S06011,corn,5.11456048865306,5.11456048865306,3794.74849731098,0,0
S06013,corn,3.93225936402102,3.93225936402102,4110.97753875356,0,0
S06019,corn,4.79494891837257,4.79494891837257,9838.23684488031,0,0
S06021,corn,5.47106647046295,5.47106647046295,10330.1486871243,0,0
S06025,corn,4.74910551210268,4.74910551210268,210.819360961721,0,0
S06029,corn,4.77322795279908,4.77322795279908,4743.43562163872,0,0
S06031,corn,5.09669863902724,5.09669863902724,10365.2852472846,0,0
S06039,corn,4.40536073217906,4.40536073217906,1581.14520721291,0,0
S06047,corn,4.69067274884131,4.69067274884131,12385.6374565011,0,0
S06067,corn,4.65718441880505,4.65718441880505,18947.3900664347,0,0
S06077,corn,4.78323375457934,4.78323375457934,45984.9731097754,0,0
S06095,corn,4.97735728523511,4.97735728523511,5823.88484656754,0,0
S06099,corn,4.74944473392498,4.74944473392498,2108.19360961721,0,0
S06101,corn,5.42744610195796,5.42744610195796,5551.57650532532,0,0
S06103,corn,4.73010909005427,4.73010909005427,737.867763366023,0,0
S06107,corn,4.87352951635508,4.87352951635508,13966.782663714,0,0
S06113,corn,5.23904110792964,5.23904110792964,6482.69534957292,0,0
S06115,corn,4.74910551210268,4.74910551210268,632.458082885163,0,0
S08001,corn,2.63943495014089,0.002054950140891,10716.6508488875,10748.6430636241,19800.1319593075
S08009,corn,3.19239765388488,0.65839765388488,47258.6734155858,57330.0216922986,105607.93469634
S08011,corn,4.30356403244028,0.68886403244028,7905.72603606454,12928.6633232709,23815.9587533938
S08013,corn,4.03399704076661,4.03399704076661,2477.12749130022,0,0
S08017,corn,2.49404601806567,0.21592601806567,42655.7840345882,40426.4855611949,74469.8418232538
S08025,corn,3.22939174822982,0.46720174822982,1475.73552673205,1810.97669038726,3336.00969281865
S08029,corn,4.89564933933328,4.89564933933328,3337.97321522725,0,0
S08039,corn,1.31725625188479,0.018436251884788,5762.39586628704,2884.40975266663,5313.38638649116
S08041,corn,4.15207510486692,4.15207510486692,843.277443846884,0,0
S08061,corn,1.39738189420843,0,13492.4391015501,7164.55424150208,13197.8630764512
S08063,corn,3.11103616016784,0.065306160167837,163385.004745334,193152.729960932,355807.660454349
S08069,corn,3.80286301352172,3.80286301352172,6394.8539491722,0,0
S08073,corn,1.50894004341516,0,26949.74164294,15452.9068433955,28465.8810273076
S08075,corn,3.80870138798616,0.18687138798616,71309.6488453021,103206.920242885,190118.010973735
S08077,corn,4.32568232789251,4.32568232789251,2564.96889170094,0,0
S08083,corn,4.55914129161858,4.55914129161858,1581.14520721291,0,0
S08085,corn,4.69967202497019,4.69967202497019,8467.91099862912,0,0
S08087,corn,4.7258416434698,0.2397116434698,46274.8497310978,83101.292523721,153081.32833317
S08089,corn,5.12544677977768,5.12544677977768,9170.64220183486,0,0
S08095,corn,3.93373750899183,0.20398750899183,103406.896551724,154574.723308503,284742.911357768
S08099,corn,3.32290389724194,1.06176389724194,25298.3233154065,31944.2809126114,57203.0507813983
S08101,corn,5.57031225523331,0.94570225523331,4110.97753875356,8701.78285474097,16029.5999955755
S08115,corn,4.41287373783088,0.30635373783088,40898.9560265739,68583.1330026597,126337.350268057
S08121,corn,2.646291679762,0.003661679761995,51439.9240746599,51727.5163728173,95287.5301604529
S08123,corn,4.50699609598488,0.23033609598488,83589.8766213224,143160.91408654,263717.47331731
S08125,corn,5.2280349208519,0.3706349208519,222256.311293894,441546.2275932,813374.629776947
S10001,corn,3.42678609635257,2.26542609635257,53495.4128440367,62127.4326605504,62127.4326605504
S10003,corn,3.5191480591254,2.77308005912541,20265.0110724454,15119.0762807972,15119.0762807972
S10005,corn,3.4672212270732,2.3575412270732,100429.07307814,111444.13381335,111444.13381335
S12023,corn,1.76609592953834,1.31235592953834,1001.39196456817,454.371590003164,454.371590003164
S12033,corn,2.91800709815794,2.44411509815794,2556.18475166087,1211.35550433407,1211.35550433407
S12039,corn,2.21131921516393,1.98706521516393,1054.0968048086,236.385424865549,236.385424865549
S12047,corn,3.60270971266105,1.70613971266105,4110.97753875356,5628.05030881156,7796.75667067384
S12059,corn,2.06216714903303,1.71833714903303,1185.85890540968,407.73386744701,407.73386744701
S12063,corn,3.27065345715965,2.52516445715965,4638.02594115786,3457.59732084783,3457.59732084783
S12065,corn,2.44990330551388,1.40137330551388,2477.12749130022,2306.11467506398,2597.34248845302
S12079,corn,1.81648617647713,1.42214017647713,3829.88505747126,1510.29985287356,1510.29985287356
S12091,corn,2.02906837703904,1.92125237703904,342.581461562797,36.9357628598545,36.9357628598545
S12113,corn,1.92406617604617,1.78919317604617,351.365601602868,47.3897327849836,47.3897327849836
S12121,corn,3.24531732009748,1.95179732009748,2670.3785721818,3293.16581597713,3454.1880906886
S12131,corn,2.04472476883718,1.98347656883718,685.162923125593,41.964995748181,41.964995748181
S12133,corn,2.61402280369191,2.61402280369191,869.629863967099,0,0
S13001,corn,2.04276150700852,1.13579250700852,2951.47105346409,2291.07755368521,2676.89274988928
S13003,corn,2.72488813137952,1.48641813137952,3689.33881683012,3820.15351075489,4569.13544447959
S13005,corn,1.65540249279008,0.90974149279008,2740.65169250237,1724.01502458235,2043.59708168301
S13007,corn,4.63729496732453,2.65539496732453,9434.16640303701,16624.6247050482,18697.5743941791
S13015,corn,2.64779260820425,2.64779260820425,1791.96456817463,0,0
S13017,corn,3.29185976682568,1.90556976682568,5586.71306548561,6988.45686824714,7744.80445555204
S13019,corn,2.86226413074437,1.37352413074437,8380.06959822841,9114.6695971772,12475.7448136666
S13023,corn,3.20225400244638,2.09767400244638,527.048402404302,582.167124327744,582.167124327744
S13025,corn,1.56786137735961,1.56786137735961,816.925023726669,0,0
S13027,corn,3.2246987545981,2.2955947545981,3504.87187598861,3256.39047946852,3256.39047946852
S13029,corn,2.25356363943349,0.79040363943349,843.277443846884,722.144166454946,1233.84982473901
S13031,corn,2.20280074899224,1.29128874899225,9240.91532215544,7735.2401733468,8423.20520712854
S13033,corn,4.04013190351021,2.19784190351021,11595.0648528947,17801.3247454709,21361.4720278393
S13037,corn,4.6313672712818,2.5128572712818,10119.3293261626,17809.2056464344,21437.9003707687
S13043,corn,1.89088809329803,0.97246409329803,3267.70009490668,2347.96497673259,3001.13419196457
S13055,corn,2.01531128522952,1.51756028522952,803.748813666561,400.066775751344,400.066775751344
S13061,corn,4.30064276398645,2.36639276398645,2073.05704945692,3387.88156364964,4009.81059791205
S13069,corn,3.11808458778992,1.60456458778992,6746.21955077507,7993.40761870513,10210.5382144891
S13071,corn,4.39514760204551,2.58044760204551,4901.55014236001,8186.35381470978,8894.84304334072
S13075,corn,3.27954505056378,1.44955505056378,2081.84118949699,2594.44694824838,3809.7485583676
S13081,corn,4.04005301471433,2.77657301471433,2266.3081303385,2863.43499652009,2863.43499652009
S13087,corn,4.37446447230824,1.61504447230824,11226.1309712116,18661.1582161169,30977.6103245808
S13091,corn,2.9877365833963,1.9509565833963,2213.60329009807,2295.01961910788,2295.01961910788
S13093,corn,4.42955093254033,2.42311093254033,4690.73078139829,7895.57574467461,9411.66986902879
S13095,corn,4.72958537917073,1.64534537917073,3004.17589370452,5399.23242566239,9265.59945839924
S13099,corn,4.52450634758367,2.62549634758367,9030.09596119371,15525.55606837,17148.2425312665
S13101,corn,3.22939174822982,3.22939174822982,843.277443846884,0,0
S13103,corn,1.60331552910895,0.015735529108952,4356.93345987557,2654.5048486949,4889.87735285902
S13107,corn,2.62629704026033,1.66946304026033,4717.08320151851,4513.46558804176,4513.46558804176
