"FIPS","CODE","CMZ","total_acres","residue","avg_res_acre","cgy","cgr","sgr","sgr","sby","sbr","wheaty","wheatr","barleyy","barleyr","oaty","oatr","ryey","ryer","coty","cotr","suny","sunr","flay","flar","safy","safr","cany","canr","poty","potr"
"CA101","CA101",34,5551.58,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA103","CA103",36,1459.39,0,0,199.6,0,0,0,0,0,0,0,49.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA105","CA105",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA107","CA107",36,712.73,1828.31,2.57,205.6,3656620,0,0,0,0,0,0,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA109","CA109",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA111","CA111",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA113","CA113",36,2002.42,0,0,221.1,0,0,0,0,0,0,0,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CA115","CA115",36,0,0,0,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO001","CO001",5,23576.6,39664.3,1.68,111.4,56527700,0,0,0,0,35.8,22800800,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,0,0,0
"CO003","CO003",30,0,0,0,0,0,0,0,0,0,81.2,0,153.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO005","CO005",5,4611.12,2079.8,0.45,0,0,0,0,0,0,33.7,4159600,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,0
"CO007","CO007",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO009","CO009",15.1,192690,254399,1.32,134.7,239507000,26.2,84673500,0,0,29.4,184617000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO011","CO011",15.1,13898.8,24050.9,1.73,181.6,21125300,60.2,7061590,0,0,45.4,19914900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO013","CO013",30,0,0,0,170.2,0,0,0,0,0,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO015","CO015",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO017","CO017",15.1,102533,182650,1.78,105.2,191366000,32.5,0,0,0,31.4,173934000,0,0,0,0,0,0,0,0,1081.7,0,0,0,0,0,0,0,0,0
"CO019","CO019",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO025","CO025",15.1,3207.37,5328.04,1.66,136.3,6800490,30.7,951552,0,0,33.8,2904030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO027","CO027",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO029","CO029",30,0,0,0,0,0,0,0,0,0,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO031","CO031",5,2500,963.09,0.39,0,0,0,0,0,0,24,1926180,0,0,0,0,0,0,0,0,855,0,0,0,0,0,0,0,0,0
"CO033","CO033",30,0,0,0,0,0,0,0,0,0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO035","CO035",30,0,0,0,0,0,0,0,0,0,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO037","CO037",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO039","CO039",15.1,11524.8,14948.8,1.3,55.6,11498400,0,0,0,0,26.5,18399200,0,0,0,0,0,0,0,0,593.3,0,0,0,0,0,0,0,0,0
"CO041","CO041",30,0,0,0,175.2,0,31.9,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO043","CO043",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO045","CO045",30,0,0,0,0,0,0,0,0,0,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO047","CO047",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO049","CO049",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO051","CO051",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO053","CO053",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO055","CO055",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO059","CO059",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO061","CO061",15.1,96066,145118,1.51,59,136882000,34,0,0,0,32.9,153355000,0,0,0,0,0,0,0,0,1122.5,0,0,0,0,0,0,0,0,0
"CO063","CO063",5,243840,484546,1.99,131.3,698797000,0,0,0,0,42.1,270296000,0,0,0,0,0,0,0,0,1343.3,0,0,0,0,0,0,0,0,0
"CO065","CO065",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO067","CO067",30,0,0,0,0,0,0,0,0,0,23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO069","CO069",30,0,0,0,160.5,0,0,0,0,0,50.2,0,0,0,0,0,0,0,0,0,1765,0,0,0,0,0,0,0,0,0
"CO071","CO071",30,0,0,0,0,0,0,0,0,0,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO073","CO073",15.1,59931.9,90587.8,1.51,63.7,70580700,22,0,0,0,33,110595000,0,0,0,0,0,0,0,0,907.5,0,0,0,0,0,0,0,0,0
"CO075","CO075",5,92793.8,209467,2.26,160.7,323007000,0,0,0,0,37.8,95926500,0,0,0,0,0,0,0,0,1210,0,0,0,0,0,0,0,0,0
"CO077","CO077",30,0,0,0,0,0,0,0,0,0,128.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO081","CO081",30,0,0,0,0,0,0,0,0,0,27.9,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO083","CO083",30,0,0,0,192.4,0,0,0,0,0,25.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO085","CO085",30,0,0,0,0,0,0,0,0,0,103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO087","CO087",5,59863.2,166025,2.77,199.4,257399000,0,0,0,0,46.2,74651700,0,0,0,0,0,0,0,0,1347.5,0,0,0,0,0,0,0,0,0
"CO091","CO091",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO093","CO093",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO095","CO095",5,105601,261892,2.48,166,308077000,0,0,0,0,43,215707000,0,0,0,0,0,0,0,0,1678.3,0,0,0,0,0,0,0,0,0
"CO097","CO097",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO099","CO099",15.1,100543,138014,1.37,140.2,114406000,41.3,52025000,0,0,35.9,109597000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO101","CO101",15.1,4692.05,8754.92,1.87,235,8701070,26.1,1721990,0,0,48.1,7086770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO103","CO103",30,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO105","CO105",30,0,0,0,0,0,0,0,0,0,102.4,0,169.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO107","CO107",30,0,0,0,0,0,0,0,0,0,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO109","CO109",30,0,0,0,0,0,0,0,0,0,109.1,0,162.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO111","CO111",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO113","CO113",30,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO115","CO115",5,56745.4,144605,2.55,186.2,223707000,0,0,0,0,44.5,65503200,0,0,0,0,0,0,0,0,1160,0,0,0,0,0,0,0,0,0
"CO119","CO119",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CO121","CO121",5,72339,126811,1.75,111.7,180568000,0,0,0,0,37.3,73054100,0,0,0,0,0,0,0,0,1273.3,0,0,0,0,0,0,0,0,0
"CO123","CO123",5,112475,290475,2.58,190.2,459048000,0,0,0,0,38.8,121902000,0,0,0,0,0,0,0,0,1233.8,0,0,0,0,0,0,0,0,0
"CO125","CO125",5,71291.4,222134,3.12,220.6,272082000,0,0,0,0,52.4,172185000,0,0,0,0,0,0,0,0,1661.3,0,0,0,0,0,0,0,0,0
"CT001","CT001",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT003","CT003",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT005","CT005",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT007","CT007",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT009","CT009",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT011","CT011",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT013","CT013",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CT015","CT015",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE001","DE001",59,144474,138066,0.96,144.6,108697000,0,0,38.1,0,76.6,103907000,90.1,63527700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE003","DE003",59,45253.5,15538.1,0.34,148.5,6624380,0,0,42,0,80.6,18535900,101.5,5915870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DE005","DE005",59,83891.7,66487,0.79,146.3,47194200,0,0,33.9,0,72.7,60484600,88.4,25295300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL001","FL001",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL003","FL003",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL005","FL005",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL007","FL007",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL009","FL009",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL011","FL011",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL013","FL013",69,14440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"FL015","FL015",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL017","FL017",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL019","FL019",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL021","FL021",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL023","FL023",67,2753.82,454.37,0.16,74.5,908741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL027","FL027",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL029","FL029",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL031","FL031",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL033","FL033",70,5964.42,1240.65,0.21,123.1,2481300,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"FL035","FL035",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL037","FL037",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL039","FL039",70,1400,144.64,0.1,93.3,289278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL041","FL041",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL043","FL043",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL045","FL045",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL047","FL047",70,1700,2195.88,1.29,152,4391760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL049","FL049",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL051","FL051",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL053","FL053",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL055","FL055",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL057","FL057",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL059","FL059",70,2767.01,428.48,0.15,87,856959,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"FL061","FL061",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL063","FL063",67,8199.47,1948.36,0.24,138,3896720,0,0,30.2,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"FL065","FL065",70,1920,1343.65,0.7,103.4,2687290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL067","FL067",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL069","FL069",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL071","FL071",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL073","FL073",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL075","FL075",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL077","FL077",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL079","FL079",70,4340,879.66,0.2,76.6,1759310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL081","FL081",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL083","FL083",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL085","FL085",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL089","FL089",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL091","FL091",70,799.35,39.12,0.05,85.6,78237.9,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"FL093","FL093",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL095","FL095",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL097","FL097",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL099","FL099",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL101","FL101",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL103","FL103",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL105","FL105",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL107","FL107",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL109","FL109",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL111","FL111",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL113","FL113",70,819.86,50.34,0.06,81.2,100683,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"FL115","FL115",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL117","FL117",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL119","FL119",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL121","FL121",70,6230.89,3781.26,0.61,136.9,7562510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL123","FL123",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL125","FL125",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL127","FL127",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL129","FL129",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FL131","FL131",69,1027.74,18.3,0.02,86.3,36607.8,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA001","GA001",67,5421.78,2465.56,0.45,86.2,3992750,0,0,36.5,0,31.9,938366,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA003","GA003",67,4207.94,2182.21,0.52,115,4099890,0,0,0,0,36.4,264532,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"GA005","GA005",67,3300.47,992.11,0.3,69.8,1549700,0,0,25.1,0,29.5,434525,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA007","GA007",67,11969.5,10724.3,0.9,195.7,19781100,0,0,0,0,49.7,1667600,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0
"GA009","GA009",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA011","GA011",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA013","GA013",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA017","GA017",67,5145.54,2006.63,0.39,138.9,2898490,0,0,40.2,0,51.3,1114760,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"GA019","GA019",67,6602.95,2463.09,0.37,120.8,3679890,0,0,23.8,0,50.4,1246280,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA021","GA021",67,0,0,0,0,0,0,0,0,0,48.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA023","GA023",67,1449.39,812.63,0.56,135.1,1164340,0,0,28,0,51,460915,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA027","GA027",67,12753.1,6289.42,0.49,136.1,8226430,0,0,46.7,0,60.7,4352410,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"GA029","GA029",67,880,416.73,0.47,95.1,833458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA031","GA031",67,25749.5,12545.8,0.49,92.9,17053800,0,0,30.7,0,39.3,8037820,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA033","GA033",67,34364.2,33273.6,0.97,170.5,48092600,0,0,30.8,0,59.4,18454600,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA035","GA035",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA037","GA037",67,15056.4,12760.4,0.85,195.4,18825100,0,0,34.7,0,62,6695750,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"GA039","GA039",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA043","GA043",66,7008.47,4326.63,0.62,79.8,2037220,0,0,29.8,0,37.1,6616050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA045","GA045",64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA047","GA047",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA051","GA051",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA053","GA053",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA055","GA055",66,1457.14,120.88,0.08,85,241764,0,0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA057","GA057",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA059","GA059",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA061","GA061",66,5099.22,4726.69,0.93,181.5,2833940,0,0,39.1,0,68.8,6619450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA063","GA063",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA067","GA067",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA069","GA069",67,11325,7698.75,0.68,131.6,11142100,0,0,35.1,0,50.1,4255390,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"GA071","GA071",67,10977.4,9140.68,0.83,185.5,13754100,0,0,30.2,0,57.8,4527260,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"GA073","GA073",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA075","GA075",66,3321.22,2963.26,0.89,138.4,1973200,0,0,40.2,0,43.6,3953310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA077","GA077",67,0,0,0,0,0,0,0,0,0,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA079","GA079",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA081","GA081",64,7312.82,6236.49,0.85,170.5,7873630,0,0,42.8,0,34.9,4599340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA085","GA085",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA087","GA087",66,16395,17009.1,1.04,184.6,14319300,0,0,41.7,0,46.6,19698900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA089","GA089",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA091","GA091",67,6087.4,3156.26,0.52,126.1,4590030,0,0,39.8,0,44.7,1722480,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA093","GA093",67,12899.5,12557.8,0.97,186.9,18823400,0,0,42.9,0,55.3,6292170,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
"GA095","GA095",66,4522.92,6194.81,1.37,199.6,4129460,0,0,0,0,72.1,8260170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA097","GA097",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GA099","GA099",67,13482.7,10233.7,0.76,190.9,15137500,0,0,30.8,0,60.3,5329770,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"GA103","GA103",66,6578.44,1740.63,0.26,67.7,3481260,0,0,34.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
