"CODE","FIPS","cgy","cga","Sby","Sba","GSY","Gsa","Wwy","Wwa","SWY","SWA","Bry","Bra","oty","ota","ctuy","ctua","cany","cana","suny","suna","ricey","ricea"
"NC27","37027",134.87,660.57,34.44,751.39,0,0,47.11,362.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC29","37029",188.79,16364.85,41.48,30676.41,0,0,69.1,10124.94,0,0,0,0,0,0,804.64,934.92,0,0,0,0,0,0
"NC31","37031",161.88,18578.46,47.48,24330.41,0,0,63.17,5268.26,0,0,0,0,0,0,835.37,2509.52,0,0,0,0,0,0
"NC33","37033",82.06,782.67,25.38,1832.74,0,0,50.12,1605.17,0,0,0,0,82.05,251.51,0,0,0,0,0,0,0,0
"NC35","37035",123.58,1976.43,31.72,6235.74,0,0,57.19,3284.43,0,0,77.4,441.21,64.77,100.6,0,0,0,0,0,0,0,0
"NC37","37037",126.67,1528.44,26.64,2156.17,0,0,59.68,1317.07,0,0,0,0,69.56,176.06,0,0,0,0,0,0,0,0
"NC39","37039",178.42,666.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC41","37041",122.33,5586.71,37.99,6860.54,47.42,804.32,72.55,4198.15,0,0,0,0,0,0,892.34,13318.52,0,0,0,0,0,0
"NC43","37043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC45","37045",81.73,843.28,31.09,10425.57,0,0,58.38,4519.18,0,0,90.78,483.64,81.44,536.55,905.69,1899.37,0,0,0,0,0,0
"NC47","37047",107.12,37367.73,28.99,53120.17,37.47,457.3,47.38,11524.32,0,0,0,0,61.76,486.25,798.22,6332.86,0,0,0,0,0,0
"NC49","37049",125.47,20950.17,36.55,23154.32,46.35,321.08,64.09,5037.77,0,0,0,0,0,0,822.81,7341.59,0,0,0,0,0,0
"NC51","37051",96.47,12280.23,29.83,17592.38,0,0,48.57,4741.43,0,0,0,0,94.3,427.57,747.59,7046.35,0,0,0,0,0,0
"NC53","37053",183.05,9355.11,41.19,16318.28,0,0,73.13,6297.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC55","37055",111.07,316.23,35.75,1029.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC57","37057",121.39,5230.96,35.73,7313.82,0,0,58.19,2000.29,0,0,71.3,441.21,65.95,570.09,0,0,0,0,0,0,0,0
"NC59","37059",114.98,4822.49,33.63,6223.49,0,0,55.63,3037.48,0,0,72.43,254.55,0,0,0,0,0,0,0,0,0,0
"NC61","37061",99.75,52573.08,33.32,47607.24,0,0,46.33,18965.74,0,0,0,0,70.52,1089.87,861.96,8378.2,0,0,0,0,0,0
"NC63","37063",99.62,527.05,25.8,663.19,0,0,62.91,592.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC65","37065",97.6,16206.74,29.45,38100.49,0,0,51.54,10404.82,0,0,0,0,0,0,821.43,35330.16,0,0,0,0,0,0
"NC67","37067",95.23,1871.02,30.52,2947.58,0,0,46.87,921.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC69","37069",92.83,2463.95,25.17,17224.85,0,0,55.52,5581.06,0,0,0,0,56.53,737.76,0,0,0,0,0,0,0,0
"NC71","37071",0,0,41.43,1764.14,0,0,55.37,790.24,0,0,79.22,203.64,0,0,0,0,0,0,0,0,0,0
"NC73","37073",114.64,6930.69,40.98,16820.57,0,0,72.43,5556.37,0,0,0,0,0,0,851.08,13056.08,0,0,0,0,0,0
"NC75","37075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC77","37077",74.62,1712.91,25.72,2940.23,0,0,47.79,2370.72,0,0,0,0,62.54,251.51,0,0,0,0,0,0,0,0
"NC79","37079",118.76,13966.78,31.29,27968.94,46.35,467.03,59.71,6420.69,0,0,0,0,77.73,352.11,816.85,15303.17,0,0,0,0,0,0
"NC81","37081",106.65,3162.29,28.94,8355.16,0,0,54.33,4840.21,0,0,75.3,950.3,59.92,503.02,0,0,0,0,0,0,0,0
"NC83","37083",90.07,10975.78,34.1,28471.23,39.45,194.59,53.93,5284.72,0,0,0,0,0,0,814.39,51797.88,0,0,0,0,0,0
"NC85","37085",99.06,4989.39,29.51,24979.71,0,0,52.54,4716.74,0,0,0,0,66.5,670.69,729.5,12235.98,0,0,0,0,0,0
"NC87","37087",133.69,84.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC89","37089",155.39,1409.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC91","37091",100.55,11595.06,33.23,14443.88,0,0,67.43,3918.27,0,0,0,0,0,0,854.27,13108.57,0,0,0,0,0,0
"NC93","37093",98.79,5138.72,30.69,11185.13,0,0,51.29,4469.79,0,0,0,0,55.18,226.36,816.97,12039.15,0,0,0,0,0,0
"NC95","37095",179.94,28355.2,45.75,26266.06,0,0,69.93,11581.94,0,0,0,0,0,0,1284.86,15844.44,0,0,0,0,0,0
"NC97","37097",119.22,7009.74,36.02,12777.75,0,0,59.23,6642.95,0,0,84.32,1527.27,0,0,0,0,0,0,0,0,0,0
"NC99","37099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC101","37101",100.23,11147.07,30.32,52924.15,0,0,58.36,10742.31,0,0,96.2,203.64,81.14,838.36,672.24,10612.17,0,0,0,0,0,0
"NC103","37103",96.77,15758.75,36.72,16159.02,0,0,46.44,7803.61,0,0,0,0,0,0,873.93,14237.04,0,0,0,0,0,0
"NC105","37105",89.28,1036.53,31.44,4961.64,0,0,58.64,1646.33,0,0,0,0,87.01,251.51,0,0,0,0,0,0,0,0
"NC107","37107",112.95,24534.1,34.01,30480.39,0,0,47.29,11927.67,0,0,0,0,62.62,533.2,867.99,23455.03,0,0,0,0,0,0
"NC109","37109",94.29,1440.6,31.6,5059.65,0,0,51.92,2691.75,0,0,65.74,593.94,53.21,176.06,0,0,0,0,0,0,0,0
"NC111","37111",77.86,421.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC113","37113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC115","37115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC117","37117",101.61,7734.44,34.86,17420.87,43.39,194.59,56.63,6173.74,0,0,0,0,0,0,908.6,37200,0,0,0,0,0,0
"NC119","37119",116.8,579.75,28.47,947.41,0,0,54.55,954.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC121","37121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC123","37123",87.11,711.52,33.35,842.87,0,0,0,0,0,0,0,0,0,0,999.26,1613.97,0,0,0,0,0,0
"NC125","37125",81.5,1251.74,26.92,4662.72,0,0,42.46,963.1,0,0,0,0,74.34,176.06,0,0,0,0,0,0,0,0
"NC127","37127",160.31,2951.47,27.11,30921.43,0,0,59.47,5655.15,0,0,0,0,59.38,301.81,789.33,10808.99,0,0,0,0,0,0
"NC129","37129",191.23,632.46,39.11,735.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC131","37131",107.98,7141.51,35.66,32820.33,51.28,734.59,64.87,8001.17,0,0,0,0,0,0,892.72,45532.28,0,0,0,0,0,0
"NC133","37133",119.84,12675.51,34.94,13929.34,0,0,48.08,4445.1,0,0,0,0,0,0,718.15,6888.89,0,0,0,0,0,0
"NC135","37135",122.08,1910.55,31.37,2893.68,0,0,60.93,2197.85,0,0,101.86,305.45,77.43,241.45,0,0,0,0,0,0,0,0
"NC137","37137",166.22,12886.33,44.3,18670.46,78.89,583.78,57.51,7853,0,0,0,0,0,0,1058.42,2337.3,0,0,0,0,0,0
"NC139","37139",174.67,19553.5,37.96,47778.75,41.13,1994.59,64.41,22126.7,0,0,0,0,0,0,871.27,2653.86,0,0,0,0,0,0
"NC141","37141",135.12,12965.39,29.05,13280.04,0,0,49.46,3654.86,0,0,0,0,0,0,738.63,6987.3,0,0,0,0,0,0
"NC143","37143",146.43,15653.34,40.67,34376.2,59.08,651.89,73.97,14273.69,0,0,0,0,86.37,251.51,1076.3,15155.56,0,0,0,0,0,0
"NC145","37145",99.72,2740.65,23.48,10511.32,0,0,49.05,7087.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC147","37147",98.19,25192.91,31.34,58951.63,54.24,2432.43,54.37,18916.35,0,0,0,0,70.17,201.21,809.36,21667.2,0,0,0,0,0,0
"NC149","37149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC151","37151",118.72,4730.26,35.06,8747.19,0,0,60.15,3556.08,0,0,78.8,407.27,79.47,435.95,0,0,0,0,0,0,0,0
"NC153","37153",136.26,2108.19,33.52,1421.11,0,0,0,0,0,0,0,0,0,0,985.6,3326.35,0,0,0,0,0,0
"NC155","37155",100.1,56236.06,29.17,96586.58,0,0,50.49,40672.62,0,0,0,0,71.99,1173.71,710.12,20371.43,0,0,0,0,0,0
"NC157","37157",94.31,1910.55,28.46,3565.03,0,0,50.75,4420.4,0,0,95.07,254.55,76.48,326.96,0,0,0,0,0,0,0,0
"NC159","37159",128.03,7642.2,35.95,16367.28,0,0,65.73,6865.2,0,0,91.13,1561.21,63.58,226.36,0,0,0,0,0,0,0,0
"NC161","37161",0,0,34.78,926.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC163","37163",97.11,42032.11,33.64,54222.75,0,0,48.66,20768.47,0,0,0,0,66.05,1140.17,820.77,27211.11,0,0,0,0,0,0
"NC165","37165",107.37,4018.74,30.72,10920.51,0,0,54,3029.25,0,0,0,0,0,0,794.4,16926.98,0,0,0,0,0,0
"NC167","37167",122.6,10567.32,34.67,18523.45,0,0,59.14,7136.85,0,0,76.68,610.91,88.11,653.92,997.61,9195.03,0,0,0,0,0,0
"NC169","37169",92.35,1251.74,29.01,1247.96,0,0,40.22,740.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC171","37171",147.63,6862.17,39.1,8232.65,0,0,64.47,2206.08,0,0,90.7,1544.24,0,0,0,0,0,0,0,0,0,0
"NC173","37173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC175","37175",144.36,360.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC177","37177",169.18,27441.65,45.02,34768.23,0,0,66.27,16693.8,0,0,0,0,64.77,301.81,927.56,5215.87,0,0,0,0,0,0
"NC179","37179",112.89,28671.43,33.45,51723.56,0,0,61.35,34745.83,0,0,81.49,254.55,99.01,528.17,945.88,3921.75,0,0,0,0,0,0
"NC181","37181",0,0,28.27,6370.5,0,0,57.17,2074.38,0,0,0,0,70.17,201.21,0,0,0,0,0,0,0,0
"NC183","37183",66.5,1330.8,23.82,16440.79,0,0,46.43,2889.31,0,0,0,0,60.61,704.23,0,0,0,0,0,0,0,0
"NC185","37185",72.37,512.99,26.85,7277.07,0,0,53.47,1679.26,0,0,93.94,244.36,49.42,368.88,658.35,1530.32,0,0,0,0,0,0
"NC187","37187",154.21,28592.38,40.89,34425.2,62.13,389.19,63.6,18200.2,0,0,0,0,0,0,1068.42,9559.15,0,0,0,0,0,0
"NC189","37189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NC191","37191",105.87,32993.23,33.24,55962.39,0,0,53.77,26003.81,0,0,0,0,69.03,603.62,782.57,14269.84,0,0,0,0,0,0
"NC193","37193",115.41,1886.83,42.46,392.03,0,0,32.73,2667.06,0,0,83.75,509.09,0,0,0,0,0,0,0,0,0,0
"NC195","37195",107.56,10909.9,31.77,34449.7,0,0,60.54,7210.93,0,0,0,0,78.81,301.81,776.87,18337.57,0,0,0,0,0,0
"NC197","37197",137.34,9104.76,35.07,14897.17,0,0,59.44,4790.82,0,0,74.96,1595.15,0,0,0,0,0,0,0,0,0,0
"NC199","37199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ND0","38000",,0,,0,,0,,0,,0,0,0,,0,,0,0,0,0,0,0,0
"ND1","38001",53.74,3443.38,0,0,0,0,44.11,8593.85,25.06,126191.31,48.83,6312.73,53.43,2380.95,0,0,978,1800,0,0,0,0
"ND3","38003",138.53,129232.27,34.54,317103.88,0,0,56.87,3506.69,53.1,129648.61,73.77,10385.45,72.27,1307.85,0,0,0,0,1501.25,12825,0,0
"ND5","38005",105.18,46345.12,30.79,80905.35,0,0,52.73,18768.18,42.12,133105.91,66.39,51927.27,47.65,2816.9,0,0,1346.75,20325,1323.25,22575,0,0
"ND7","38007",50.33,1475.74,0,0,0,0,48.18,2518.89,22.6,14652.35,49.61,2749.09,49.66,1743.8,0,0,0,0,0,0,0,0
"ND9","38009",77.48,3109.59,26.07,5341.42,0,0,51.52,12149.93,41.89,243739.39,68.03,138905.45,73.71,5935.61,0,0,1436.75,53300,1519.5,87925,0,0
"ND11","38011",63.62,3583.93,0,0,0,0,30.81,11656.03,27.95,89519.28,47.58,18556.36,34.69,1106.64,0,0,0,0,0,0,0,0
"ND13","38013",0,0,0,0,0,0,43.33,2716.45,36.34,114584.68,61.99,27923.64,61.03,8199.2,0,0,1349,34450,1560,13800,0,0
"ND15","38015",90.96,17603.42,26.12,3626.28,0,0,56.19,9021.9,31.12,97792.09,60.78,15374.55,53.03,4594.23,0,0,1106,6750,1720,38100,0,0
"ND17","38017",149.64,225928.08,37.34,481707.79,0,0,59.63,1382.92,53.85,151750.61,72.14,5192.73,79.15,1006.04,0,0,0,0,1668.67,13266.67,0,0
"ND19","38019",113.2,1844.67,30.81,30774.41,0,0,63.04,15903.56,48.37,330912.64,72.16,58316.36,70.63,804.83,0,0,1676.5,192550,1546,25675,0,0
"ND21","38021",151.74,130462.05,39.23,137333.28,0,0,63.74,5679.84,47.89,33091.26,55.51,2596.36,64.2,3152.25,0,0,0,0,1156,5900,0,0
"ND23","38023",88.56,1686.55,0,0,0,0,45.86,4938.99,31.63,17385.26,55.23,7610.91,49.32,3672.03,0,0,1170.5,8525,1561,3800,0,0
"ND25","38025",55.55,7448.95,0,0,0,0,34.46,10816.4,27.37,142983.89,52.44,11352.73,54.52,6413.48,0,0,1286.67,2366.67,1221.5,13300,0,0
"ND27","38027",112.85,16970.96,31.15,39815.62,0,0,53.66,4708.51,45.86,45932.65,72.8,21890.91,56,3118.71,0,0,1398.67,2966.67,1446,17800,0,0
"ND29","38029",102.41,44236.93,26.97,12512.32,0,0,49.56,14323.08,35.28,126561.74,66,19447.27,73.67,10814.89,0,0,0,0,1575,69700,0,0
"ND31","38031",121,37033.93,31.74,101584.97,0,0,56.51,3852.42,52.29,69516.35,74.53,29094.55,70.83,1609.66,0,0,1358.33,5066.67,1517,21033.33,0,0
"ND33","38033",68.93,5428.6,0,0,0,0,41.43,12610.9,27.25,40170.49,55.98,2816.97,55.61,3755.87,0,0,1455,1800,1587,3100,0,0
"ND35","38035",135.67,70483.94,33.13,127581.51,0,0,57.8,3457.3,56.22,192126.89,65.39,15425.45,66.57,804.83,0,0,1234,850,1457,37800,0,0
"ND37","38037",79.41,14124.9,0,0,0,0,40.61,11013.96,25.54,130389.46,53.65,13541.82,58.78,13145.54,0,0,0,0,1356,18100,0,0
"ND39","38039",131.86,29901.21,33.29,94797.94,0,0,56.58,1909.74,51.57,69392.87,71.27,17640,62.32,1106.64,0,0,0,0,1501.5,13350,0,0
"ND41","38041",62.23,12192.39,0,0,0,0,39.65,24958.39,32.95,254605.17,57.37,8578.18,49.16,905.43,0,0,1365.5,27975,0,0,0,0
"ND43","38043",143,13070.8,31.22,9163.72,0,0,50.28,6149.05,35.38,53588.09,55.67,9842.42,52.97,9020.79,0,0,1107.33,2166.67,0,0,0,0
"ND45","38045",148.43,143427.44,37.39,243794.13,0,0,51.81,1728.65,51.63,60502.68,67.88,6448.48,62.48,2364.19,0,0,0,0,1612,5200,0,0
"ND47","38047",98.56,20800.84,29.03,33690.14,0,0,44.48,11705.42,31.4,61860.91,54.39,15323.64,60.46,4024.14,0,0,0,0,1315.75,32600,0,0
"ND49","38049",97.89,24384.77,27.25,12422.47,0,0,52.67,11853.59,36.09,157553.93,62.64,47269.09,63.41,8853.12,0,0,1340.5,28725,1450.25,60350,0,0
"ND51","38051",113.87,21046.8,30.96,56329.92,0,0,55.81,14619.42,34.24,69516.35,58.39,10029.09,59.84,5080.48,0,0,0,0,1356.33,36433.33,0,0
"ND53","38053",85.16,2459.56,0,0,0,0,28.72,6453.62,27.32,94828.7,49.36,22858.18,47.39,3822.94,0,0,1030,4100,0,0,0,0
"ND55","38055",102.87,20062.98,0,0,0,0,55.23,16150.51,36.39,268681.31,60.13,37927.27,53.99,7671.03,0,0,1318.25,63350,1398.5,31850,0,0
"ND57","38057",95.72,4356.93,0,0,0,0,48.49,3687.78,32.38,67417.28,58.01,17589.09,58.65,3169.01,0,0,1123.5,7350,0,0,0,0
"ND59","38059",76.06,12824.84,0,0,0,0,28.43,6865.2,28.25,190274.77,54.5,27109.09,65.69,15191.15,0,0,944,2200,1501,15000,0,0
"ND61","38061",0,0,0,0,0,0,49.98,8099.95,32.72,105077.11,60.15,40956.36,52.32,3085.18,0,0,1234,46900,1336.5,11700,0,0
"ND63","38063",115.5,24560.46,28.45,77622.09,0,0,51.81,11878.28,46.17,110139.58,65.97,26116.36,69.34,1106.64,0,0,1341.25,18300,1479.5,16650,0,0
"ND65","38065",101.94,9557.14,0,0,0,0,30.87,1975.6,33.35,65688.63,54.49,11327.27,64.58,3571.43,0,0,1337.67,1533.33,0,0,0,0
